tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_magn_volume	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	sequence	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T4	None	158.2	None	g	-9.6	3.703e-08	0.003703	4	4.0	2.429e-10	5.013e-10	1.019e-09	u	273.0	3	0	0	0	0	573.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T5	None	159.1	None	g	-11.0	3.636e-08	0.003636	5	4.0	2.419e-10	5.033e-10	9.266e-10	u	273.0	4	0	0	0	0	673.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T6	None	162.3	None	g	-13.8	3.522e-08	0.003522	6	4.0	3.434e-10	3.744e-10	1.293e-09	u	273.0	5	0	0	0	0	773.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T7	None	161.3	None	g	-15.2	3.47e-08	0.0034700000000000004	7	4.0	3.5860000000000003e-10	3.66e-10	1.214e-09	u	273.0	6	0	0	0	0	823.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T8	None	158.0	None	g	-14.9	3.47e-08	0.0034700000000000004	8	4.0	3.508e-10	3.49e-10	1.216e-09	u	273.0	7	0	0	0	0	848.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T9	None	157.6	None	g	-17.6	3.392e-08	0.003392	9	4.0	3.55e-10	4.266000000000001e-10	1.108e-09	u	273.0	8	0	0	0	0	873.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T10	None	159.0	None	g	-17.3	3.341e-08	0.003341	10	4.0	3.215e-10	3.784e-10	1.095e-09	u	273.0	9	0	0	0	0	888.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T11	None	157.6	None	g	-17.7	3.3210000000000004e-08	0.003321	11	4.0	3.195e-10	4.492e-10	8.72e-10	u	273.0	10	0	0	0	0	903.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T12	None	158.6	None	g	-19.5	3.285e-08	0.003285	12	4.0	3.227e-10	3.749e-10	9.776e-10	u	273.0	11	0	0	0	0	913.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T13	None	154.7	None	g	-20.2	3.2480000000000004e-08	0.003248	13	4.0	3.349e-10	3.3770000000000003e-10	1.061e-09	u	273.0	12	0	0	0	0	923.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T14	None	158.9	None	g	-22.6	3.244e-08	0.003244	14	4.0	3.032e-10	3.4880000000000003e-10	1.022e-09	u	273.0	13	0	0	0	0	930.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T15	None	164.3	None	g	-24.2	3.2760000000000004e-08	0.003276	15	4.0	1.78e-10	3.81e-10	8.896e-10	u	273.0	14	0	0	0	0	933.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T16	None	156.9	None	g	-20.0	3.531e-08	0.0035310000000000007	16	4.0	2.38e-10	5.401e-10	8.720999999999998e-10	u	273.0	15	0	0	0	0	936.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T17	None	154.9	None	g	-20.6	3.592e-08	0.003592	17	4.0	2.667e-10	5.188999999999999e-10	9.495e-10	u	273.0	16	0	0	0	0	939.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T18	None	162.0	None	g	-27.5	2.121e-08	0.002121	18	4.0	3.373e-10	6.178e-10	4.793999999999999e-10	u	273.0	17	0	0	0	0	942.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T19	None	158.0	None	g	-21.2	3.801e-08	0.003801	19	4.0	3.3710000000000006e-10	8.06e-10	1.051e-09	u	273.0	18	0	0	0	0	945.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T20	None	153.1	None	g	-18.9	3.857e-08	0.003857	20	4.0	3.088e-10	6.731000000000001e-10	1.064e-09	u	273.0	19	0	0	0	0	948.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T21	None	169.7	None	g	-22.7	4.085e-08	0.004085	21	4.0	3.549e-10	8.852999999999998e-10	1.211e-09	u	273.0	20	0	0	0	0	951.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T22	None	131.8	None	g	-18.8	3.575e-08	0.003575	22	4.0	4.747e-10	9.488e-10	1.113e-09	u	273.0	21	0	0	0	0	954.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T23	None	121.0	None	g	-15.8	3.34e-08	0.00334	23	4.0	6.090000000000001e-10	8.306000000000001e-10	9.138e-10	u	273.0	22	0	0	0	0	957.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T24	None	95.0	None	g	-8.0	1.961e-08	0.001961	24	4.0	5.558e-10	8.906e-10	4.5e-10	u	273.0	23	0	0	0	0	960.0
None	This study	unknown	16tr031q	16tr031	16tr031q	16tr031q:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031q:LP-DIR-T25	None	85.2	None	g	0.5	2.541e-08	0.002541	25	4.0	8.706e-10	1.056e-09	4.900000000000001e-10	u	273.0	24	0	0	0	0	963.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-NO:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T1	None	123.3	None	g	19.8	4.351e-08	0.004351	1	4.0	6.535000000000001e-10	5.977999999999999e-10	1.041e-09	u	273.0	0	0	0	0	0	273.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T2	None	120.1	None	g	12.1	3.962e-08	0.003961999999999999	2	4.0	5.5e-10	4.405e-10	1.172e-09	u	273.0	1	0	0	0	0	353.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T3	None	119.3	None	g	12.1	3.905e-08	0.003905	3	4.0	6.329e-10	4.666e-10	1.267e-09	u	273.0	2	0	0	0	0	473.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T4	None	119.8	None	g	13.3	3.909e-08	0.003909	4	4.0	6.174e-10	4.478e-10	1.116e-09	u	273.0	3	0	0	0	0	573.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T5	None	116.3	None	g	12.3	3.841e-08	0.003841	5	4.0	6.277e-10	3.828e-10	1.05e-09	u	273.0	4	0	0	0	0	673.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T6	None	118.0	None	g	10.9	3.732e-08	0.003732	6	4.0	6.556000000000001e-10	3.834e-10	1.088e-09	u	273.0	5	0	0	0	0	773.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T7	None	118.0	None	g	7.8	3.688e-08	0.003688	7	4.0	6.583e-10	3.676e-10	1.025e-09	u	273.0	6	0	0	0	0	823.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T8	None	112.7	None	g	8.4	3.613e-08	0.003613	8	4.0	6.569999999999999e-10	3.82e-10	1.086e-09	u	273.0	7	0	0	0	0	848.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T9	None	111.4	None	g	8.7	3.501e-08	0.003501	9	4.0	6.281e-10	3.2330000000000006e-10	1.094e-09	u	273.0	8	0	0	0	0	873.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T10	None	111.7	None	g	6.7	3.457e-08	0.003457	10	4.0	6.442e-10	3.903e-10	1.054e-09	u	273.0	9	0	0	0	0	888.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T11	None	110.0	None	g	10.9	3.3760000000000006e-08	0.003376	11	4.0	6.027e-10	3.68e-10	1e-09	u	273.0	10	0	0	0	0	903.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T12	None	107.9	None	g	8.4	3.281e-08	0.003281	12	4.0	5.828e-10	3.743e-10	1.006e-09	u	273.0	11	0	0	0	0	913.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T13	None	108.5	None	g	8.5	3.212e-08	0.003212	13	4.0	5.758999999999999e-10	4.362e-10	8.432e-10	u	273.0	12	0	0	0	0	923.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T14	None	106.2	None	g	7.6	3.536e-08	0.003536	14	4.0	6.317e-10	5.154e-10	8.323999999999999e-10	u	273.0	13	0	0	0	0	930.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T15	None	113.4	None	g	4.8	2.782e-08	0.002782	15	4.0	4.981e-10	5.351e-10	6.802999999999999e-10	u	273.0	14	0	0	0	0	933.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T16	2.6	103.5	average of multiple measurements	g	5.8	3.843e-08	0.003795	16	2.0	8.177999999999999e-10	5.704999999999999e-10	1.097e-09	u	273.0	15	0	0	0	0	936.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T17	None	113.9	None	g	5.3	3.551e-08	0.003551	17	4.0	6.657000000000001e-10	6.744e-10	9.34e-10	u	273.0	16	0	0	0	0	939.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T18	None	97.3	None	g	5.3	2.14e-08	0.00214	18	4.0	5.343999999999999e-10	6.731000000000001e-10	5.437e-10	u	273.0	17	0	0	0	0	942.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T19	None	119.3	None	g	3.0	3.528e-08	0.0035280000000000008	19	4.0	6.801000000000001e-10	8.158e-10	1.061e-09	u	273.0	18	0	0	0	0	945.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T20	None	89.3	None	g	1.7	3.261e-08	0.003261	20	4.0	6.879000000000001e-10	7.568999999999999e-10	6.774e-10	u	273.0	19	0	0	0	0	948.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T21	None	106.7	None	g	0.8	4.313e-08	0.004313	21	4.0	8.286e-10	8.792e-10	1.137e-09	u	273.0	20	0	0	0	0	951.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T22	None	85.2	None	g	-0.3	2.979e-08	0.002979	22	4.0	8.756e-10	8.018000000000001e-10	7.875e-10	u	273.0	21	0	0	0	0	954.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T23	None	152.3	None	g	-1.7	1.774e-08	0.0017739999999999995	23	4.0	6.55e-10	1.094e-09	4.847e-10	u	273.0	22	0	0	0	0	957.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T24	None	91.3	None	g	3.7	2.153e-08	0.002153	24	4.0	6.907999999999999e-10	1.038e-09	4.754e-10	u	273.0	23	0	0	0	0	960.0
None	This study	unknown	16tr031s	16tr031	16tr031s	16tr031s:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031s:LP-DIR-T25	None	95.9	None	g	0.1	2.585e-08	0.002585	25	4.0	7.102999999999999e-10	1.112e-09	5.456000000000001e-10	u	273.0	24	0	0	0	0	963.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-NO:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T1	None	124.3	None	g	76.9	4.359e-08	0.004359	1	4.0	1.493e-09	1.261e-09	3.148e-10	u	273.0	0	0	0	0	0	273.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T2	None	123.4	None	g	78.9	3.7430000000000005e-08	0.003743	2	4.0	1.4810000000000002e-09	1.156e-09	2.284e-10	u	273.0	1	0	0	0	0	353.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T3	None	136.8	None	g	79.1	3.591e-08	0.003591	3	4.0	1.693e-09	1.278e-09	2.077e-10	u	273.0	2	0	0	0	0	473.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T4	None	135.0	None	g	80.9	3.566e-08	0.003566	4	4.0	1.324e-09	1.158e-09	1.908e-10	u	273.0	3	0	0	0	0	573.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T5	None	121.7	None	g	81.7	3.386e-08	0.003386	5	4.0	1.275e-09	1.137e-09	2.087e-10	u	273.0	4	0	0	0	0	673.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T6	None	127.6	None	g	79.5	3.28e-08	0.00328	6	4.0	1.19e-09	9.578e-10	1.652e-10	u	273.0	5	0	0	0	0	773.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T7	None	127.4	None	g	81.0	3.131e-08	0.003131	7	4.0	1.239e-09	9.762e-10	1.5580000000000002e-10	u	273.0	6	0	0	0	0	823.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T8	None	122.4	None	g	82.4	3.0410000000000006e-08	0.003041	8	4.0	1.285e-09	1.033e-09	1.121e-10	u	273.0	7	0	0	0	0	848.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T9	None	116.0	None	g	82.5	2.944e-08	0.002944	9	4.0	1.114e-09	1.027e-09	1.503e-10	u	273.0	8	0	0	0	0	873.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T10	None	118.7	None	g	83.3	2.819e-08	0.0028190000000000003	10	4.0	1.214e-09	1.005e-09	1.287e-10	u	273.0	9	0	0	0	0	888.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T11	None	132.3	None	g	85.0	2.727e-08	0.002727	11	4.0	9.793e-10	1.028e-09	1.845e-10	u	273.0	10	0	0	0	0	903.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T12	None	136.5	None	g	83.4	2.639e-08	0.002639	12	4.0	1.088e-09	9.996e-10	1.661e-10	u	273.0	11	0	0	0	0	913.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T13	None	125.2	None	g	79.8	2.5860000000000005e-08	0.002586	13	4.0	1.061e-09	9.98e-10	1.169e-10	u	273.0	12	0	0	0	0	923.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T14	None	157.6	None	g	76.5	2.629e-08	0.002629	14	4.0	1.18e-09	1.116e-09	1.353e-10	u	273.0	13	0	0	0	0	930.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T15	None	109.6	None	g	68.1	2.772e-08	0.002772	15	4.0	1.046e-09	1.068e-09	2.5480000000000004e-10	u	273.0	14	0	0	0	0	933.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T16	None	114.8	None	g	62.9	2.749e-08	0.002749	16	4.0	1.214e-09	1.216e-09	3.82e-10	u	273.0	15	0	0	0	0	936.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T17	None	107.8	None	g	58.1	2.8050000000000006e-08	0.002805	17	4.0	1.258e-09	1.235e-09	4.362e-10	u	273.0	16	0	0	0	0	939.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T18	None	85.5	None	g	51.8	3.048e-08	0.003048	18	4.0	1.2640000000000002e-09	1.318e-09	5.685e-10	u	273.0	17	0	0	0	0	942.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T19	None	5.5	None	g	55.4	3.017e-08	0.003017	19	4.0	1.23e-09	1.327e-09	4.087e-10	u	273.0	18	0	0	0	0	945.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T20	None	86.5	None	g	40.0	3.0630000000000004e-08	0.003063	20	4.0	1.326e-09	4.498e-09	5.982000000000001e-10	u	273.0	19	0	0	0	0	948.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T21	None	127.8	None	g	21.6	3.046e-08	0.003046	21	4.0	1.205e-09	1.418e-09	7.775e-10	u	273.0	20	0	0	0	0	951.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T22	None	42.0	None	g	14.7	2.97e-08	0.00297	22	4.0	1.261e-09	1.206e-09	6.905e-10	u	273.0	21	0	0	0	0	954.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T23	None	113.8	None	g	0.5	3.599e-08	0.003599	23	4.0	9.698e-10	1.245e-09	1.014e-09	u	273.0	22	0	0	0	0	957.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T24	None	123.5	None	g	-3.3	3.735e-08	0.003735	24	4.0	1.019e-09	1.319e-09	1.065e-09	u	273.0	23	0	0	0	0	960.0
None	This study	unknown	16tr031u	16tr031	16tr031u	16tr031u:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031u:LP-DIR-T25	None	81.2	None	g	2.9	4.5139999999999986e-08	0.004514	25	4.0	1.092e-09	1.487e-09	1.073e-09	u	273.0	24	0	0	0	0	963.0
None	This study	unknown	16tr031v	16tr031	16tr031v	16tr031v:LP-DIR-T	2G	LT-NO:LP-DIR-T	pmagpy-3.18.0	16tr031v:LP-DIR-T1	None	299.7	None	g	79.0	4.841e-08	0.004841	1	4.0	1.514e-09	1.344e-09	1.692e-09	u	273.0	0	0	0	0	0	273.0
None	This study	unknown	16tr031v	16tr031	16tr031v	16tr031v:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031v:LP-DIR-T2	None	300.6	None	g	72.1	4.537e-08	0.004536999999999999	2	4.0	1.547e-09	1.055e-09	5.373999999999999e-10	u	273.0	1	0	0	0	0	353.0
None	This study	unknown	16tr031v	16tr031	16tr031v	16tr031v:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031v:LP-DIR-T3	None	299.5	None	g	66.9	4.357e-08	0.004357	3	4.0	1.512e-09	1.1199999999999999e-09	7.568e-10	u	273.0	2	0	0	0	0	473.0
None	This study	unknown	16tr031v	16tr031	16tr031v	16tr031v:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031v:LP-DIR-T4	None	299.8	None	g	64.0	4.376e-08	0.004376	4	4.0	1.292e-09	1.018e-09	6.348999999999999e-10	u	273.0	3	0	0	0	0	573.0
None	This study	unknown	16tr031v	16tr031	16tr031v	16tr031v:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031v:LP-DIR-T5	None	300.2	None	g	61.0	4.194e-08	0.004194	5	4.0	1.22e-09	1.105e-09	6.515e-10	u	273.0	4	0	0	0	0	673.0
None	This study	unknown	16tr031v	16tr031	16tr031v	16tr031v:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031v:LP-DIR-T6	None	306.8	None	g	62.2	4.207e-08	0.004207	6	4.0	1.179e-09	8.192e-10	6.539e-10	u	273.0	5	0	0	0	0	773.0
None	This study	unknown	16tr031v	16tr031	16tr031v	16tr031v:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031v:LP-DIR-T7	None	306.0	None	g	59.5	4.045e-08	0.004045	7	4.0	1.324e-09	9.09e-10	7.902e-10	u	273.0	6	0	0	0	0	823.0
None	This study	unknown	16tr031v	16tr031	16tr031v	16tr031v:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031v:LP-DIR-T8	None	301.6	None	g	57.5	4.0780000000000005e-08	0.004078	8	4.0	1.165e-09	7.375e-10	7.630000000000001e-10	u	273.0	7	0	0	0	0	848.0
None	This study	unknown	16tr031v	16tr031	16tr031v	16tr031v:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr031v:LP-DIR-T9	None	297.5	None	g	55.5	3.833e-08	0.003833	9	4.0	1.329e-09	1.043e-09	8.652e-10	u	273.0	8	0	0	0	0	873.0
None	This study	unknown	16tr031v	16tr031	16tr031v	16tr031v:LP-DIR-T	2G	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-3.18.0	16tr031v:LP-DIR-T10	53.2	319.9	average of multiple measurements	g	35.2	2.381e-08	0.0019760000000000003	10	2.0	2.458e-10	3.911e-10	5.569e-10	u	273.0	9	0	0	0	0	888.0
