X,Y,n27_e108_1,n28_e108_1,time,latitude,longitude,localityNa,notes,image name,heading,planeType,dipAzimuth,dip,lineationT,plungeAzim,plunge,unitId
108.81472385,27.91764437,690.00000,,2016-05-30 10:11:33,27.917644370000001,108.814723849999993,Locality 1,End cover and start green siltstones in mingyaci section. Calculate with trig.,,,,,,,,,
108.81501127,27.9171511,685.00000,,2016-05-30 10:17:35,27.917151100000002,108.815011269999999,Locality 1,Mine exposure of green siltstones with interbedded of darker green very fine sandstone with ripple laminations.,437_1464574655.jpg,117.131805420000006,,,,,,,
108.81502242,27.91718777,685.00000,,2016-05-30 10:18:03,27.917187770000002,108.815022420000005,Locality 1,Mine exposure of green siltstones with interbedded of darker green very fine sandstone with ripple laminations.,438_1464574683.jpg,202.640441890000005,,,,,,,
108.81494908,27.91711686,685.00000,,2016-05-30 10:22:54,27.917116860000000,108.814949080000005,Locality 1,,,,Bedding,130.367355349999997,29.021320339999999,,,,Banxi Group (undifferentiated)
108.81551402,27.91769697,706.00000,,2016-05-30 10:28:14,27.917696970000001,108.815514019999995,Locality 1,End green siltstones and start purple siltstones in mingyaci section. Calculate with trig.,,,,,,,,,
108.8163533,27.9166683,690.00000,,2016-05-30 10:37:38,27.916668300000001,108.816353300000003,Locality 1,End purple and start green in mingyaci section. Calculate with trig.,,,,,,,,,
108.81660149,27.91555141,767.00000,,2016-05-30 10:38:56,27.915551409999999,108.816601489999996,Locality 1,,,,Bedding,123.540718080000005,18.036230090000000,,,,Banxi Group (undifferentiated)
108.81698747,27.91639488,685.00000,,2016-05-30 10:46:29,27.916394879999999,108.816987470000001,Locality 1,End green siltstones in mingyaci section. Calculate with trig.,,,,,,,,,
108.81806564,27.91641877,713.00000,,2016-05-30 10:52:50,27.916418770000000,108.818065640000000,Locality 1,,,,Cleavage,100.957733149999996,40.118732450000003,,,,Banxi Group (undifferentiated)
108.81828432,27.91665045,685.00000,,2016-05-30 10:54:50,27.916650449999999,108.818284320000004,Locality 1,,,,Bedding,298.306549070000017,22.534715649999999,,,,Banxi Group (undifferentiated)
108.81823889,27.9167258,685.00000,,2016-05-30 10:59:06,27.916725799999998,108.818238890000003,Locality 1,Start cover in mingyaci section. Calculate with trig.,,,,,,,,,
108.81908521,27.91744036,675.00000,,2016-05-30 11:02:34,27.917440360000001,108.819085209999997,Locality 1,,,,Bedding,147.499877929999997,25.778026579999999,,,,Banxi Group (undifferentiated)
108.81908521,27.91744036,675.00000,,2016-05-30 11:02:34,27.917440360000001,108.819085209999997,Locality 1,,,,Bedding,147.499877929999997,25.778026579999999,,,,Banxi Group (undifferentiated)
108.81917012,27.91745419,675.00000,,2016-05-30 11:03:50,27.917454190000001,108.819170119999995,Locality 1,,,,Cleavage,104.120651249999995,49.176460270000000,,,,Banxi Group (undifferentiated)
108.82090174,27.91629547,679.00000,,2016-05-30 11:20:52,27.916295470000001,108.820901739999996,Locality 1,,,,Bedding,152.534378049999987,29.097623830000000,,,,Banxi Group (undifferentiated)
108.82171126,27.91613735,682.00000,,2016-05-30 11:36:20,27.916137350000000,108.821711260000001,Locality 1,,,,Bedding,137.744476319999990,40.218143460000000,,,,Banxi Group (undifferentiated)
108.82187781,27.91613881,679.00000,,2016-05-30 13:58:45,27.916138810000000,108.821877810000004,Locality 1,Start cover in mingyaci section. Calculate with trig.,,,,,,,,,
108.8221177,27.91561503,698.00000,,2016-05-30 14:01:01,27.915615030000001,108.822117700000007,Locality 1,End cover in mingyaci section. Calculate with trig.,,,,,,,,,
108.82242423,27.91580601,680.00000,,2016-05-30 14:04:41,27.915806010000001,108.822424229999996,Locality 1,,,,Bedding,127.601554870000001,36.482147220000002,,,,Banxi Group (undifferentiated)
108.82255691,27.91540167,696.00000,,2016-05-30 14:06:35,27.915401670000001,108.822556910000003,Locality 1,,,,Bedding,145.351058959999989,33.096458439999999,,,,Banxi Group (undifferentiated)
108.82262816,27.91521421,696.00000,,2016-05-30 14:12:24,27.915214209999998,108.822628159999994,Locality 1,Start cover in mingyaci section. Calculate with trig.,,,,,,,,,
108.82339292,27.91463921,679.00000,,2016-05-30 14:15:54,27.914639210000001,108.823392920000003,Locality 1,,,,Bedding,127.821685790000004,33.725368500000002,,,,Banxi Group (undifferentiated)
108.82341187,27.91466804,679.00000,,2016-05-30 14:16:09,27.914668039999999,108.823411870000001,Locality 1,End cover in mingyaci section. Calculate with trig.,,,,,,,,,
108.82349711,27.9143098,681.00000,,2016-05-30 14:19:06,27.914309800000002,108.823497110000005,Locality 1,Start cover in mingyaci section. Calculate with trig.,,,,,,,,,
108.82328991,27.9132132,688.00000,,2016-05-30 14:23:35,27.913213200000001,108.823289910000000,Locality 1,,,,Bedding,116.550308229999999,23.159894940000001,,,,Banxi Group (undifferentiated)
108.823363,27.91325376,688.00000,,2016-05-30 14:23:50,27.913253760000000,108.823363000000001,Locality 1,End cover in mingyaci section. Calculate with trig.,,,,,,,,,
108.82335386,27.91317095,685.00000,,2016-05-30 14:26:08,27.913170950000001,108.823353859999997,Locality 1,Start cover in mingyaci section. Calculate with trig.,,,,,,,,,
108.82227771,27.91097544,698.00000,,2016-05-30 14:30:21,27.910975440000001,108.822277709999994,Locality 1,,,,Bedding,120.956642149999993,47.637153630000000,,,,Banxi Group (undifferentiated)
108.82229171,27.91112308,698.00000,,2016-05-30 14:31:50,27.911123079999999,108.822291710000002,Locality 1,End cover in mingyaci section. Calculate with trig.,,,,,,,,,
108.82207143,27.91029801,700.00000,,2016-05-30 14:38:46,27.910298010000002,108.822071429999994,Locality 1,End section mingyaci.,,,,,,,,,
108.82181025,27.91608064,679.00000,,2016-05-30 14:54:53,27.916080640000001,108.821810249999999,Locality 1,Ash at #11 + 161.2 in section mingyaci.,466_1464591293.jpg,165.227615359999987,,,,,,,
108.82120005,27.91644538,675.00000,,2016-05-30 15:22:19,27.916445379999999,108.821200050000002,Locality 1,#11 + 127.0 dz sample in mingyaci section.,,,,,,,,,
108.82068699,27.91637829,684.00000,,2016-05-30 15:40:40,27.916378290000001,108.820686989999999,Locality 1,Start 16TR016,,,,,,,,,
108.82068775,27.91636768,684.00000,,2016-05-30 15:41:04,27.916367680000000,108.820687750000005,Locality 1,,,,Bedding,130.552566530000007,44.031860350000002,,,,Banxi Group (undifferentiated)
108.82071071,27.91638596,679.00000,,2016-05-30 15:41:13,27.916385959999999,108.820710710000000,Locality 1,,,,Bedding,132.049713129999986,43.385807040000003,,,,Banxi Group (undifferentiated)
108.82074676,27.91639111,679.00000,,2016-05-30 15:41:25,27.916391109999999,108.820746760000006,Locality 1,,,,Bedding,132.832534790000011,42.205387119999997,,,,Banxi Group (undifferentiated)
108.82079612,27.91642078,679.00000,,2016-05-30 15:41:58,27.916420779999999,108.820796119999997,Locality 1,,,,Bedding,130.045440670000005,45.493572239999999,,,,Banxi Group (undifferentiated)
108.82078649,27.91641739,679.00000,,2016-05-30 15:43:27,27.916417389999999,108.820786490000003,Locality 1,End 16TR016,,,,,,,,,
108.82077115,27.91648712,679.00000,,2016-05-30 15:45:10,27.916487119999999,108.820771149999999,Locality 1,,,,Cleavage,114.384628300000003,62.484062190000003,,,,Banxi Group (undifferentiated)
108.82078431,27.91649303,679.00000,,2016-05-30 15:45:32,27.916493030000002,108.820784309999993,Locality 1,,,,Cleavage,131.077529910000010,60.478763579999999,,,,Banxi Group (undifferentiated)
108.8207869,27.91649383,679.00000,,2016-05-30 15:45:52,27.916493830000000,108.820786900000002,Locality 1,,,,Cleavage,131.926269530000013,62.703746799999998,,,,Banxi Group (undifferentiated)
108.82076771,27.91647007,679.00000,,2016-05-30 15:46:23,27.916470069999999,108.820767709999998,Locality 1,,,,Cleavage,123.540374760000006,62.763652800000003,,,,Banxi Group (undifferentiated)
108.82164898,27.91638864,682.00000,,2016-05-30 16:22:18,27.916388640000001,108.821648980000006,Locality 1,,,,Bedding,126.380134580000004,37.585372919999998,,,,Banxi Group (undifferentiated)
108.82161722,27.9163518,682.00000,,2016-05-30 16:22:40,27.916351800000001,108.821617219999993,Locality 1,,,,Bedding,122.626609799999997,42.056571959999999,,,,Banxi Group (undifferentiated)
108.82151973,27.91628814,679.00000,,2016-05-30 16:23:02,27.916288139999999,108.821519730000006,Locality 1,,,,Bedding,130.141967770000008,37.819278720000000,,,,Banxi Group (undifferentiated)
108.82143114,27.91627075,679.00000,,2016-05-30 16:23:28,27.916270749999999,108.821431140000001,Locality 1,,,,Bedding,125.663894650000003,35.784576420000000,,,,Banxi Group (undifferentiated)
108.82127741,27.91626236,679.00000,,2016-05-30 16:24:39,27.916262360000001,108.821277409999993,Locality 1,Start 16TR017,,,,,,,,,
108.82151479,27.91612243,683.00000,,2016-05-30 16:25:25,27.916122430000001,108.821514789999995,Locality 1,End 16TR017,,,,,,,,,
108.82167229,27.91624899,682.00000,,2016-05-30 16:26:46,27.916248990000000,108.821672289999995,Locality 1,,,,Cleavage,113.210197449999995,67.511268619999996,,,,Banxi Group (undifferentiated)
108.82146693,27.91621014,683.00000,,2016-05-30 16:27:50,27.916210140000000,108.821466930000000,Locality 1,,,,Cleavage,127.638549800000007,71.596496579999993,,,,Banxi Group (undifferentiated)
108.82132628,27.91627712,679.00000,,2016-05-30 16:28:39,27.916277120000000,108.821326279999994,Locality 1,,,,Cleavage,114.223953249999994,66.363220209999994,,,,Banxi Group (undifferentiated)
108.82126777,27.91625117,679.00000,,2016-05-30 16:29:08,27.916251169999999,108.821267770000006,Locality 1,,,,Cleavage,135.913299560000013,64.264228820000000,,,,Banxi Group (undifferentiated)
108.7972413,27.88307141,590.00000,,2016-05-31 08:12:00,27.883071409999999,108.797241299999996,Locality 1,Start section quick river.,,,,,,,,,
108.7972268,27.88304731,590.00000,,2016-05-31 08:13:25,27.883047309999998,108.797226800000004,Locality 1,,,,Bedding,115.797210690000000,50.463523860000002,,,,Banxi Group (undifferentiated)
108.79788947,27.8819492,577.00000,,2016-05-31 08:41:12,27.881949200000001,108.797889470000001,Locality 1,,,,Bedding,129.963272090000004,37.908260349999999,,,,Banxi Group (undifferentiated)
108.79922127,27.88131314,581.00000,,2016-05-31 08:52:44,27.881313140000000,108.799221270000004,Locality 1,,,,Bedding,129.635406490000008,31.304306029999999,,,,Banxi Group (undifferentiated)
108.79920501,27.88135932,581.00000,,2016-05-31 08:54:14,27.881359320000001,108.799205009999994,Locality 1,Start cover in quick river section. Calculate with trig.,,,,,,,,,
108.80346671,27.87924319,577.00000,,2016-05-31 09:03:20,27.879243190000000,108.803466709999995,Locality 1,,,,Bedding,115.867996219999995,45.290100099999997,,,,Banxi Group (undifferentiated)
108.80345766,27.87925555,577.00000,,2016-05-31 09:03:30,27.879255550000000,108.803457660000007,Locality 1,End cover in quick river section. Calculate with trig.,,,,,,,,,
108.80358422,27.87928258,578.00000,,2016-05-31 09:09:17,27.879282580000002,108.803584220000005,Locality 1,,,,Bedding,167.269058230000013,51.865520480000001,,,,Banxi Group (undifferentiated)
108.80362337,27.87925341,578.00000,,2016-05-31 09:09:45,27.879253410000000,108.803623369999997,Locality 1,Start cover in quick river section. Calculate with trig.,,,,,,,,,
108.80439903,27.87874945,580.00000,,2016-05-31 09:14:07,27.878749450000001,108.804399029999999,Locality 1,,,,Bedding,156.202972410000001,23.657712940000000,,,,Banxi Group (undifferentiated)
108.80429249,27.87877158,582.00000,,2016-05-31 09:14:31,27.878771579999999,108.804292489999995,Locality 1,End cover in quick river section. Calculate with trig.,,,,,,,,,
108.80446424,27.87867544,580.00000,,2016-05-31 09:17:31,27.878675439999999,108.804464240000001,Locality 1,Start cover in quick river section. Calculate with trig.,,,,,,,,,
108.80563737,27.87753114,581.00000,,2016-05-31 09:22:44,27.877531139999999,108.805637369999999,Locality 1,,,,Bedding,124.301200870000002,34.003463750000002,,,,Banxi Group (undifferentiated)
108.80563494,27.8775285,581.00000,,2016-05-31 09:22:59,27.877528500000000,108.805634940000004,Locality 1,End cover in quick river section. Calculate with trig.,,,,,,,,,
108.80561759,27.87738601,581.00000,,2016-05-31 09:25:17,27.877386009999999,108.805617589999997,Locality 1,Start cover in quick river section. Calculate with trig.,,,,,,,,,
108.8074658,27.87679395,586.00000,,2016-05-31 09:29:56,27.876793950000000,108.807465800000003,Locality 1,,,,Bedding,110.325309750000002,52.346092220000003,,,,Banxi Group (undifferentiated)
108.80743395,27.87678276,586.00000,,2016-05-31 09:30:12,27.876782760000001,108.807433950000004,Locality 1,End cover in quick river section. Calculate with trig.,,,,,,,,,
108.80829661,27.87665393,590.00000,,2016-05-31 09:42:34,27.876653930000000,108.808296609999999,Locality 1,,,,Bedding,107.734672549999999,44.443675990000003,,,,Banxi Group (undifferentiated)
108.80880539,27.87623811,592.00000,,2016-05-31 09:50:30,27.876238109999999,108.808805390000003,Locality 1,,,,Bedding,135.460800169999999,40.250057220000002,,,,Banxi Group (undifferentiated)
108.80923916,27.87569316,596.00000,,2016-05-31 09:59:54,27.875693160000001,108.809239160000004,Locality 1,Start cover in quick river section. Calculate with trig.,,,,,,,,,
108.80889516,27.87582899,591.00000,,2016-05-31 10:01:25,27.875828989999999,108.808895160000006,Locality 1,,,,Bedding,126.072036740000001,36.766914370000002,,,,Banxi Group (undifferentiated)
108.80910974,27.87362681,583.00000,,2016-05-31 10:07:08,27.873626810000001,108.809109739999997,Locality 1,,,,Bedding,135.027465820000003,35.448253630000004,,,,Banxi Group (undifferentiated)
108.80907185,27.8736898,583.00000,,2016-05-31 10:07:28,27.873689800000001,108.809071849999995,Locality 1,End cover in quick river section. Calculate with trig.,,,,,,,,,
108.8093239,27.87313169,587.00000,,2016-05-31 10:16:41,27.873131690000001,108.809323899999995,Locality 1,,,,Bedding,114.407844539999999,39.266544340000003,,,,Banxi Group (undifferentiated)
108.80949103,27.87334027,587.00000,,2016-05-31 10:17:10,27.873340270000000,108.809491030000004,Locality 1,Start cover in quick river section. Calculate with trig.,,,,,,,,,
108.81109525,27.87168665,595.00000,,2016-05-31 10:21:43,27.871686650000001,108.811095249999994,Locality 1,,,,Bedding,114.091354370000005,32.749710080000000,,,,Banxi Group (undifferentiated)
108.81106239,27.87179125,595.00000,,2016-05-31 10:22:08,27.871791250000001,108.811062390000004,Locality 1,End cover in quick river section. Calculate with trig.,,,,,,,,,
108.81135274,27.87183803,610.00000,,2016-05-31 10:26:57,27.871838029999999,108.811352740000004,Locality 1,,,,Bedding,121.144561769999996,29.097990039999999,,,,Banxi Group (undifferentiated)
108.8119906,27.87167215,584.00000,,2016-05-31 10:27:13,27.871672149999998,108.811990600000001,Locality 1,Start cover in quick river section. Calculate with trig.,,,,,,,,,
108.81389715,27.87035497,584.00000,,2016-05-31 10:38:36,27.870354970000001,108.813897150000003,Locality 1,,,,Bedding,131.694427490000010,24.065610889999999,,,,Banxi Group (undifferentiated)
108.81383889,27.87042995,593.00000,,2016-05-31 10:38:52,27.870429949999998,108.813838890000000,Locality 1,End cover in quick river section. Calculate with trig.,,,,,,,,,
108.81409178,27.87003206,595.00000,,2016-05-31 10:42:50,27.870032060000000,108.814091779999998,Locality 1,Start cover in quick river section. Calculate with trig.,,,,,,,,,
108.81496048,27.86919391,590.00000,,2016-05-31 10:45:39,27.869193910000000,108.814960479999996,Locality 1,,,,Bedding,129.604568480000012,39.956752780000002,,,,Banxi Group (undifferentiated)
108.81978527,27.86669254,603.00000,,2016-05-31 10:54:13,27.866692539999999,108.819785269999997,Locality 1,,,,Bedding,148.488265990000002,23.256895069999999,,,,Banxi Group (undifferentiated)
108.81978527,27.86669254,603.00000,,2016-05-31 10:54:13,27.866692539999999,108.819785269999997,Locality 1,,,,Bedding,148.488265990000002,23.256895069999999,,,,Banxi Group (undifferentiated)
108.83088978,27.86566203,632.00000,,2016-05-31 11:17:50,27.865662029999999,108.830889780000007,Locality 1,Grey silicified sandstone. Unclear which formation.,,,,,,,,,
108.82082848,27.86604177,621.00000,,2016-05-31 13:10:47,27.866041769999999,108.820828480000003,Locality 1,Checkpoint 1 in quick river section at #8 + 63.5. Marked by the start of non-beat up silts and the end of the small weeds.,524_1464671447.jpg,64.551231380000004,,,,,,,
108.82121111,27.86577825,620.00000,,2016-05-31 13:21:23,27.865778250000002,108.821211109999993,Locality 1,Sharp contact between brick red siltstones without sand  and brick red siltstones with sand interbedded.,525_1464672083.jpg,72.153282169999997,,,,,,,
108.82100869,27.86554607,616.00000,,2016-05-31 13:23:28,27.865546070000001,108.821008689999999,Locality 1,Start cover in quick river section. Calculate with trig.,,,,,,,,,
108.82104557,27.86572263,620.00000,,2016-05-31 13:24:32,27.865722630000000,108.821045569999995,Locality 1,,,,Bedding,190.414718630000010,10.157594680000001,,,,Banxi Group (undifferentiated)
108.82106619,27.86599014,638.00000,,2016-05-31 14:42:05,27.865990140000001,108.821066189999996,Locality 1,,,,Fault,49.924068450000000,47.256542209999999,,,,Banxi Group (undifferentiated)
108.82105479,27.86598628,638.00000,,2016-05-31 14:42:24,27.865986280000001,108.821054790000005,Locality 1,,,,,,,Slickenside,26.958078380000000,43.590785980000000,Banxi Group (undifferentiated)
108.82067333,27.86629763,618.00000,,2016-05-31 15:24:55,27.866297629999998,108.820673330000005,Locality 1,,,,Bedding,115.201690670000005,41.296173099999997,,,,Banxi Group (undifferentiated)
108.8206419,27.86630823,618.00000,,2016-05-31 15:25:13,27.866308230000001,108.820641899999998,Locality 1,,,,Bedding,126.151954649999993,38.970909120000002,,,,Banxi Group (undifferentiated)
108.82061214,27.86633841,618.00000,,2016-05-31 15:25:43,27.866338410000001,108.820612139999994,Locality 1,,,,Bedding,128.812774660000002,39.856250760000002,,,,Banxi Group (undifferentiated)
108.82052279,27.86640538,618.00000,,2016-05-31 15:25:58,27.866405380000000,108.820522789999998,Locality 1,,,,Bedding,134.054275509999997,41.390285489999997,,,,Banxi Group (undifferentiated)
108.82048935,27.86645068,618.00000,,2016-05-31 15:26:19,27.866450680000000,108.820489350000003,Locality 1,,,,Bedding,142.250503540000011,31.594923020000000,,,,Banxi Group (undifferentiated)
108.82041902,27.86654041,622.00000,,2016-05-31 15:28:36,27.866540409999999,108.820419020000003,Locality 1,Start 16TR018 and 16TR019.,,,,,,,,,
108.82069982,27.86621226,621.00000,,2016-05-31 15:29:33,27.866212260000001,108.820699820000002,Locality 1,Start 16TR018 and 16TR019.,,,,,,,,,
108.82092982,27.86609231,621.00000,,2016-05-31 15:31:06,27.866092309999999,108.820929820000003,Locality 1,Start 16TR020,,,,,,,,,
108.82093954,27.86581261,605.00000,,2016-05-31 15:31:50,27.865812609999999,108.820939539999998,Locality 1,,,,Bedding,147.097640990000002,16.608715060000002,,,,Banxi Group (undifferentiated)
108.82106359,27.86581127,620.00000,,2016-05-31 15:32:14,27.865811269999998,108.821063589999994,Locality 1,,,,Bedding,190.372940059999991,9.032960890000000,,,,Banxi Group (undifferentiated)
108.82110634,27.86578742,620.00000,,2016-05-31 15:32:51,27.865787420000000,108.821106340000000,Locality 1,,,,Bedding,172.117904659999994,12.083089830000000,,,,Banxi Group (undifferentiated)
108.82107558,27.86584811,620.00000,,2016-05-31 15:33:37,27.865848110000002,108.821075579999999,Locality 1,,,,Bedding,201.328277589999999,11.696168900000000,,,,Banxi Group (undifferentiated)
108.82106946,27.8658331,620.00000,,2016-05-31 15:33:48,27.865833100000000,108.821069460000004,Locality 1,,,,Bedding,172.444732670000008,11.797415730000001,,,,Banxi Group (undifferentiated)
108.82112176,27.86580083,620.00000,,2016-05-31 15:35:09,27.865800830000001,108.821121759999997,Locality 1,End 16TR020,,,,,,,,,
108.82075572,27.86578436,605.00000,,2016-05-31 15:40:33,27.865784359999999,108.820755719999994,Locality 1,Ash at #8+74.0 in quick river section.,544_1464680433.jpg,74.608718870000004,,,,,,,
108.82044509,27.86642642,618.00000,,2016-05-31 16:01:49,27.866426420000000,108.820445090000007,Locality 1,#8+30.2 DZ sample in section quick river.,,,,,,,,,
108.82224544,27.8641877,626.00000,,2016-05-31 16:12:37,27.864187699999999,108.822245440000003,Locality 1,,,,Bedding,121.550033569999997,37.553058620000002,,,,Banxi Group (undifferentiated)
108.82222666,27.86425094,626.00000,,2016-06-01 09:00:22,27.864250940000002,108.822226659999998,Locality 1,,,,Bedding,116.427116389999995,37.683052060000001,,,,Banxi Group (undifferentiated)
108.82202609,27.86425563,625.00000,,2016-06-01 09:01:24,27.864255629999999,108.822026089999994,Locality 1,End cover in quick river section. Calculate with trig.,,,,,,,,,
108.82283712,27.8639419,610.00000,,2016-06-01 09:15:39,27.863941900000000,108.822837120000003,Locality 1,,,,Bedding,104.833068850000004,26.642223359999999,,,,Banxi Group (undifferentiated)
108.82308665,27.86378415,615.00000,,2016-06-01 09:21:55,27.863784150000001,108.823086649999993,Locality 1,,,,Bedding,107.995613100000000,27.636388780000001,,,,Banxi Group (undifferentiated)
108.82301624,27.86338898,605.00000,,2016-06-01 09:29:52,27.863388980000000,108.823016240000001,Locality 1,,,,Bedding,109.491867069999998,23.202493669999999,,,,Banxi Group (undifferentiated)
108.82333132,27.86349765,611.00000,,2016-06-01 09:31:03,27.863497649999999,108.823331319999994,Locality 1,Start cover in quick river section. Calculate with trig.,,,,,,,,,
108.82525505,27.86377966,618.00000,,2016-06-01 09:41:22,27.863779659999999,108.825255049999996,Locality 1,,,,Bedding,119.143188480000006,17.658432009999999,,,,Banxi Group (undifferentiated)
108.825262,27.86377384,618.00000,,2016-06-01 09:41:30,27.863773840000000,108.825261999999995,Locality 1,End cover in quick river section. Calculate with trig.,,,,,,,,,
108.82576919,27.86401654,612.00000,,2016-06-01 09:53:14,27.864016540000001,108.825769190000003,Locality 1,,,,Bedding,97.063621519999998,24.738698960000001,,,,Banxi Group (undifferentiated)
108.82684316,27.86389718,616.00000,,2016-06-01 10:10:12,27.863897179999999,108.826843159999996,Locality 1,,,,Bedding,128.307968140000014,29.078224179999999,,,,Banxi Group (undifferentiated)
108.82735731,27.86413657,616.00000,,2016-06-01 10:16:10,27.864136569999999,108.827357309999996,Locality 1,Start cover in quick river section. Calculate with trig.,,,,,,,,,
108.8223643,27.86427495,627.00000,,2016-06-01 11:46:19,27.864274949999999,108.822364300000004,Locality 1,,,,Bedding,119.856796259999996,30.806617740000000,,,,Banxi Group (undifferentiated)
108.82239154,27.86428057,627.00000,,2016-06-01 12:04:44,27.864280569999998,108.822391539999998,Locality 1,,,,Bedding,117.335075380000006,35.195121770000000,,,,Banxi Group (undifferentiated)
108.82235415,27.86430244,626.00000,,2016-06-01 12:05:08,27.864302439999999,108.822354149999995,Locality 1,,,,Bedding,116.787651060000002,40.608898160000003,,,,Banxi Group (undifferentiated)
108.82240579,27.86438299,651.00000,,2016-06-01 12:06:54,27.864382989999999,108.822405790000005,Locality 1,Start 16TR021 and 16TR022,,,,,,,,,
108.82244711,27.86437017,651.00000,,2016-06-01 12:07:42,27.864370170000001,108.822447109999999,Locality 1,End 16TR021 and 16TR022,,,,,,,,,
108.82240972,27.86425957,627.00000,,2016-06-01 12:09:13,27.864259570000002,108.822409719999996,Locality 1,Start 16TR023,,,,,,,,,
108.82243973,27.86416263,627.00000,,2016-06-01 12:09:52,27.864162629999999,108.822439729999999,Locality 1,End 16TR023,,,,,,,,,
108.82236094,27.86404319,626.00000,,2016-06-01 12:10:58,27.864043190000000,108.822360939999996,Locality 1,,,,Bedding,124.172561650000006,26.670795439999999,,,,Banxi Group (undifferentiated)
108.82237251,27.86433647,651.00000,,2016-06-01 12:14:55,27.864336470000001,108.822372509999994,Locality 1,,,,Cleavage,81.353965759999994,64.356155400000006,,,,Banxi Group (undifferentiated)
108.82225382,27.86388889,602.00000,,2016-06-01 12:17:21,27.863888889999998,108.822253820000000,Locality 1,,,,Cleavage,99.453323359999999,78.551963810000004,,,,Banxi Group (undifferentiated)
108.82728003,27.86399311,613.00000,,2016-06-01 14:17:16,27.863993109999999,108.827280029999997,Locality 1,,,,Bedding,123.678604129999997,27.372621540000001,,,,Banxi Group (undifferentiated)
108.82903101,27.86572737,625.00000,,2016-06-01 14:21:10,27.865727369999998,108.829031009999994,Locality 1,,,,Bedding,105.297790530000000,21.562377930000000,,,,Banxi Group (undifferentiated)
108.82898608,27.8657396,628.00000,,2016-06-01 14:21:27,27.865739600000001,108.828986080000007,Locality 1,End cover in quick river section. Calculate with trig.,,,,,,,,,
108.8306493,27.8652374,625.00000,,2016-06-01 14:49:28,27.865237400000002,108.830649300000005,Locality 1,,,,Bedding,90.216651920000004,30.155630110000001,,,,Banxi Group (undifferentiated)
108.83078073,27.86566228,632.00000,,2016-06-01 14:58:00,27.865662279999999,108.830780730000001,Locality 1,,,,Bedding,115.659507750000003,35.583763120000000,,,,Wuqiangxi Formation
108.83114501,27.86563278,627.00000,,2016-06-01 15:02:39,27.865632779999999,108.831145010000000,Locality 1,Start cover in quick river section. Calculate with trig.,,,,,,,,,
108.83142262,27.86604718,656.00000,,2016-06-01 15:07:20,27.866047179999999,108.831422619999998,Locality 1,,,,Bedding,106.130577090000003,32.575576779999999,,,,Wuqiangxi Formation
108.83305474,27.86625597,634.00000,,2016-06-01 15:09:35,27.866255970000001,108.833054739999994,Locality 1,,,,Bedding,124.236976619999993,44.307861330000001,,,,Wuqiangxi Formation
108.83287436,27.86612588,631.00000,,2016-06-01 15:10:13,27.866125879999998,108.832874360000005,Locality 1,End cover in quick river section. Calculate with trig.,,,,,,,,,
108.83407096,27.86597576,652.00000,,2016-06-01 15:24:16,27.865975760000001,108.834070960000005,Locality 1,Start cover in quick river section. Calculate with trig.,,,,,,,,,
108.83448822,27.86569132,628.00000,,2016-06-01 15:26:18,27.865691320000000,108.834488219999997,Locality 1,,,,Bedding,109.241645809999994,23.875503540000000,,,,Wuqiangxi Formation
108.83414079,27.86480163,666.00000,,2016-06-01 15:27:30,27.864801629999999,108.834140790000006,Locality 1,,,,Bedding,121.496528630000000,26.934917450000000,,,,Wuqiangxi Formation
108.83425528,27.86552398,626.00000,,2016-06-01 15:28:44,27.865523979999999,108.834255279999994,Locality 1,End cover in quick river section. Calculate with trig.,,,,,,,,,
108.83466658,27.86571266,639.00000,,2016-06-01 15:33:49,27.865712660000000,108.834666580000004,Locality 1,Start cover in quick river section. Calculate with trig.,,,,,,,,,
108.83691276,27.86723531,634.00000,,2016-06-01 15:41:33,27.867235310000002,108.836912760000004,Locality 1,,,,Bedding,118.001419069999997,35.273834229999999,,,,Wuqiangxi Formation
108.83677161,27.86706436,631.00000,,2016-06-01 15:51:19,27.867064360000001,108.836771610000000,Locality 1,End cover and start sub crops of grey very fine to fine sandstone in quick river section. Calculate with trig.,,,,,,,,,
108.83747779,27.86751724,648.00000,,2016-06-01 15:56:30,27.867517240000002,108.837477789999994,Locality 1,End sub crops of the sandstone in quick river section. Calculate with trig.,,,,,,,,,
108.8378357,27.86736242,652.00000,,2016-06-01 16:01:22,27.867362419999999,108.837835699999999,Locality 1,Start diamictite in quick river section. Likely Marinoan.,,,,,,,,,
108.84009738,27.86959981,653.00000,,2016-06-01 16:07:32,27.869599810000000,108.840097380000003,Locality 1,Diamictite. Likely Marinoan  given it is massive and thick.,586_1464768452.jpg,305.654754640000021,,,,,,,
108.84003502,27.86975395,653.00000,,2016-06-01 16:09:17,27.869753950000000,108.840035020000002,Locality 1,,,,Bedding,84.725776670000002,29.878046040000001,,,,Marinoan Diamictite
108.84265613,27.87154504,664.00000,,2016-06-01 16:14:48,27.871545040000001,108.842656129999995,Locality 1,,,,Bedding,292.349060059999999,15.044209479999999,,,,Marinoan Diamictite
108.84325175,27.87161222,676.00000,,2016-06-01 16:16:35,27.871612219999999,108.843251749999993,Locality 1,Bleached silts with carbonate concretions,589_1464768995.jpg,129.393157959999996,,,,,,,
108.84301764,27.87153183,672.00000,,2016-06-01 16:18:54,27.871531829999999,108.843017639999999,Locality 1,Approximately the end of the diamictite (to within 10m) in quick river section.,,,,,,,,,
