tab	measurements
experiment	specimen	measurement	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T1	    4.7	315.0	 16.2 	0	0	0.00	0.00	1	  373.0	This study	hargrave 2018-05-14 13:34:51	LT-T-Z:LP-DIR-T	g	248	u	8	273			pmagpy-4.2.4	1.99e-08	1.11e-09	1.26e-09	3.04e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T2	    2.9	317.1	 14.7 	0	0	0.00	0.00	2	  473.0	This study	hargrave 2018-05-15 11:31:15	LT-T-Z:LP-DIR-T	g	249	u	8	273			pmagpy-4.2.4	1.99e-08	7.12e-10	7.58e-10	3.36e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T3	    3.3	316.5	 13.5 	0	0	0.00	0.00	3	  573.0	This study	hargrave 2018-05-16 10:07:04	LT-T-Z:LP-DIR-T	g	250	u	8	273			pmagpy-4.2.4	2.00e-08	7.99e-10	9.01e-10	3.02e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T4	    2.2	315.2	 12.8 	0	0	0.00	0.00	4	  623.0	This study	hargrave 2018-05-16 17:54:33	LT-T-Z:LP-DIR-T	g	251	u	8	273			pmagpy-4.2.4	2.00e-08	6.03e-10	5.63e-10	3.57e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T5	    3.0	316.5	 12.0 	0	0	0.00	0.00	5	  673.0	This study	hargrave 2018-05-18 10:58:14	LT-T-Z:LP-DIR-T	g	252	u	8	273			pmagpy-4.2.4	2.00e-08	7.64e-10	7.96e-10	3.00e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T6	    2.7	316.1	 11.3 	0	0	0.00	0.00	6	  723.0	This study	hargrave 2018-05-18 17:16:49	LT-T-Z:LP-DIR-T	g	253	u	8	273			pmagpy-4.2.4	2.01e-08	7.11e-10	7.43e-10	3.25e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T7	    3.1	316.4	 11.0 	0	0	0.00	0.00	7	  748.0	This study	hargrave 2018-05-21 15:28:37	LT-T-Z:LP-DIR-T	g	254	u	8	273			pmagpy-4.2.4	2.00e-08	7.37e-10	8.53e-10	3.24e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T8	    3.2	315.0	 10.1 	0	0	0.00	0.00	8	  773.0	This study	hargrave 2018-07-31 10:13:36	LT-T-Z:LP-DIR-T	g	255	u	8	273			pmagpy-4.2.4	1.99e-08	8.57e-10	7.68e-10	3.97e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T9	    4.4	315.7	 08.9 	0	0	0.00	0.00	9	  798.0	This study	hargrave 2018-07-31 16:55:31	LT-T-Z:LP-DIR-T	g	256	u	8	273			pmagpy-4.2.4	1.98e-08	9.99e-10	1.04e-09	7.50e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T10	    3.5	316.5	 09.5 	0	0	0.00	0.00	10	  823.0	This study	hargrave 2018-08-01 15:00:16	LT-T-Z:LP-DIR-T	g	257	u	8	273			pmagpy-4.2.4	1.98e-08	8.71e-10	8.67e-10	4.76e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T11	    2.9	315.8	 09.2 	0	0	0.00	0.00	11	  828.0	This study	hargrave 2018-08-02 12:08:52	LT-T-Z:LP-DIR-T	g	258	u	8	273			pmagpy-4.2.4	1.98e-08	7.51e-10	7.69e-10	3.38e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T12	    4.2	315.5	 08.9 	0	0	0.00	0.00	12	  833.0	This study	hargrave 2018-08-03 15:18:55	LT-T-Z:LP-DIR-T	g	259	u	8	273			pmagpy-4.2.4	1.96e-08	9.99e-10	1.04e-09	4.74e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T13	    3.9	317.3	 08.4 	0	0	0.00	0.00	13	  838.0	This study	hargrave 2018-08-13 13:36:44	LT-T-Z:LP-DIR-T	g	260	u	8	273			pmagpy-4.2.4	1.99e-08	8.80e-10	1.07e-09	3.55e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T14	    4.0	316.4	 08.1 	0	0	0.00	0.00	14	  843.0	This study	hargrave 2018-08-14 10:27:27	LT-T-Z:LP-DIR-T	g	261	u	8	273			pmagpy-4.2.4	1.97e-08	9.06e-10	1.03e-09	5.12e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T15	    3.7	316.1	 07.9 	0	0	0.00	0.00	15	  848.0	This study	hargrave 2018-08-14 17:15:01	LT-T-Z:LP-DIR-T	g	262	u	8	273			pmagpy-4.2.4	1.96e-08	8.76e-10	9.06e-10	5.05e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T16	    3.7	317.2	 07.9 	0	0	0.00	0.00	16	  853.0	This study	hargrave 2018-08-15 13:50:37	LT-T-Z:LP-DIR-T	g	263	u	8	273			pmagpy-4.2.4	1.96e-08	8.90e-10	8.97e-10	5.13e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T17	    3.2	316.9	 07.7 	0	0	0.00	0.00	17	  873.0	This study	hargrave 2018-08-16 10:17:29	LT-T-Z:LP-DIR-T	g	264	u	8	273			pmagpy-4.2.4	1.95e-08	7.83e-10	7.30e-10	5.04e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T18	    3.6	317.4	 07.0 	0	0	0.00	0.00	18	  893.0	This study	hargrave 2018-08-16 17:11:27	LT-T-Z:LP-DIR-T	g	265	u	8	273			pmagpy-4.2.4	1.93e-08	8.72e-10	8.89e-10	4.81e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T19	    4.2	316.5	 06.2 	0	0	0.00	0.00	19	  903.0	This study	hargrave 2018-08-17 15:19:39	LT-T-Z:LP-DIR-T	g	266	u	8	273			pmagpy-4.2.4	1.93e-08	9.63e-10	1.06e-09	4.55e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T20	    2.8	315.8	 05.9 	0	0	0.00	0.00	20	  913.0	This study	hargrave 2018-08-28 16:53:31	LT-T-Z:LP-DIR-T	g	267	u	8	273			pmagpy-4.2.4	1.91e-08	5.89e-10	6.79e-10	3.75e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T21	    3.5	316.4	 06.0 	0	0	0.00	0.00	21	  918.0	This study	hargrave 2018-09-10 15:46:32	LT-T-Z:LP-DIR-T	g	268	u	8	273			pmagpy-4.2.4	1.86e-08	5.63e-10	7.58e-10	7.53e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T22	    3.4	315.9	 06.9 	0	0	0.00	0.00	22	  923.0	This study	hargrave 2018-09-11 17:37:41	LT-T-Z:LP-DIR-T	g	269	u	8	273			pmagpy-4.2.4	1.85e-08	6.61e-10	8.50e-10	4.50e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T23	    3.3	314.3	 06.0 	0	0	0.00	0.00	23	  928.0	This study	hargrave 2018-09-12 18:08:21	LT-T-Z:LP-DIR-T	g	270	u	8	273			pmagpy-4.2.4	1.83e-08	4.33e-10	5.81e-10	8.52e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T24	    4.1	318.4	 05.2 	0	0	0.00	0.00	24	  933.0	This study	hargrave 2018-09-20 17:35:48	LT-T-Z:LP-DIR-T	g	271	u	8	273			pmagpy-4.2.4	1.82e-08	7.58e-10	1.02e-09	4.80e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T25	    4.7	317.3	 05.6 	0	0	0.00	0.00	25	  938.0	This study	hargrave 2018-09-21 16:15:07	LT-T-Z:LP-DIR-T	g	272	u	8	273			pmagpy-4.2.4	1.81e-08	9.05e-10	1.15e-09	4.23e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T26	    3.6	311.8	 03.4 	0	0	0.00	0.00	26	  943.0	This study	hargrave 2018-09-24 17:27:49	LT-T-Z:LP-DIR-T	g	273	u	8	273			pmagpy-4.2.4	1.81e-08	6.99e-10	8.29e-10	4.68e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T27	    3.0	316.0	 02.4 	0	0	0.00	0.00	27	  945.0	This study	hargrave 2018-09-25 15:52:45	LT-T-Z:LP-DIR-T	g	274	u	8	273			pmagpy-4.2.4	1.78e-08	4.78e-10	7.00e-10	4.92e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T28	    3.4	314.6	 01.5 	0	0	0.00	0.00	28	  947.0	This study	hargrave 2018-09-26 12:12:36	LT-T-Z:LP-DIR-T	g	275	u	8	273			pmagpy-4.2.4	1.80e-08	5.97e-10	7.92e-10	5.39e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T29	    2.0	314.0	 03.1 	0	0	0.00	0.00	29	  949.0	This study	hargrave 2018-10-04 12:08:16	LT-T-Z:LP-DIR-T	g	276	u	8	273			pmagpy-4.2.4	1.74e-08	3.42e-10	4.92e-10	2.92e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T30	    2.1	314.8	 02.1 	0	0	0.00	0.00	30	  951.0	This study	hargrave 2018-10-05 09:52:37	LT-T-Z:LP-DIR-T	g	277	u	8	273			pmagpy-4.2.4	1.72e-08	2.82e-10	4.87e-10	4.68e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T31	    3.2	313.0	 02.2 	0	0	0.00	0.00	31	  953.0	This study	hargrave 2018-10-09 12:06:57	LT-T-Z:LP-DIR-T	g	278	u	8	273			pmagpy-4.2.4	1.65e-08	7.82e-10	4.45e-10	4.88e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T32	    3.0	315.0	-02.8 	0	0	0.00	0.00	32	  955.0	This study	hargrave 2018-10-11 11:56:37	LT-T-Z:LP-DIR-T	g	279	u	8	273			pmagpy-4.2.4	1.43e-08	3.88e-10	4.17e-10	5.64e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T33	    3.0	309.8	-04.5 	0	0	0.00	0.00	33	  957.0	This study	hargrave 2018-10-12 10:03:44	LT-T-Z:LP-DIR-T	g	280	u	8	273			pmagpy-4.2.4	5.24e-09	1.78e-10	1.11e-10	2.00e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T34	    2.6	313.3	-11.9 	0	0	0.00	0.00	34	  959.0	This study	hargrave 2018-10-12 18:16:34	LT-T-Z:LP-DIR-T	g	281	u	8	273			pmagpy-4.2.4	4.67e-09	1.26e-10	1.10e-10	1.60e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T35	    9.3	314.9	-01.6 	0	0	0.00	0.00	35	  961.0	This study	hargrave 2018-10-19 17:41:33	LT-T-Z:LP-DIR-T	g	282	u	8	273			pmagpy-4.2.4	3.26e-09	7.77e-11	5.89e-11	5.30e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T36	    6.0	314.2	-02.8 	0	0	0.00	0.00	36	  961.0	This study	hargrave 2018-10-20 10:45:13	LT-T-Z:LP-DIR-T	g	283	u	8	273			pmagpy-4.2.4	3.31e-09	5.20e-11	8.35e-11	3.42e-10
TR032-Ha:LP-DIR-T	TR032-Ha	TR032-Ha:LP-DIR-T37	   16.6	034.9	-66.0 	0	0	0.00	0.00	37	  963.0	This study	hargrave 2018-10-20 16:49:09	LT-T-Z:LP-DIR-T	g	284	u	8	273			pmagpy-4.2.4	1.81e-09	6.85e-11	1.17e-10	8.99e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T0	    3.5	038.4	 36.3 	0	0	0.00	0.00	0	273	This study	hargrave 2018-05-11 14:52:23	LT-NO:LP-DIR-T	g	285	u	8	273			pmagpy-4.2.4	1.76e-08	7.41e-10	5.77e-10	5.50e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T1	    2.6	037.3	 33.0 	0	0	0.00	0.00	1	  373.0	This study	hargrave 2018-05-14 13:36:11	LT-T-Z:LP-DIR-T	g	286	u	8	273			pmagpy-4.2.4	1.74e-08	5.72e-10	5.87e-10	2.98e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T2	    1.7	036.6	 31.6 	0	0	0.00	0.00	2	  473.0	This study	hargrave 2018-05-15 11:32:40	LT-T-Z:LP-DIR-T	g	287	u	8	273			pmagpy-4.2.4	1.74e-08	3.98e-10	3.98e-10	3.12e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T3	    2.2	038.2	 30.3 	0	0	0.00	0.00	3	  573.0	This study	hargrave 2018-05-16 10:08:24	LT-T-Z:LP-DIR-T	g	288	u	8	273			pmagpy-4.2.4	1.78e-08	5.15e-10	4.67e-10	3.65e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T4	    1.9	036.7	 29.6 	0	0	0.00	0.00	4	  623.0	This study	hargrave 2018-05-16 17:55:53	LT-T-Z:LP-DIR-T	g	289	u	8	273			pmagpy-4.2.4	1.78e-08	4.29e-10	4.34e-10	3.54e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T5	    2.2	036.7	 28.7 	0	0	0.00	0.00	5	  673.0	This study	hargrave 2018-05-18 10:59:34	LT-T-Z:LP-DIR-T	g	290	u	8	273			pmagpy-4.2.4	1.78e-08	4.91e-10	5.01e-10	3.64e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T6	    2.3	034.9	 27.8 	0	0	0.00	0.00	6	  723.0	This study	hargrave 2018-05-18 17:18:09	LT-T-Z:LP-DIR-T	g	291	u	8	273			pmagpy-4.2.4	1.78e-08	4.95e-10	4.98e-10	3.87e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T7	    2.6	034.7	 27.5 	0	0	0.00	0.00	7	  748.0	This study	hargrave 2018-05-21 15:29:57	LT-T-Z:LP-DIR-T	g	292	u	8	273			pmagpy-4.2.4	1.78e-08	5.56e-10	5.93e-10	3.58e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T8	    2.6	035.1	 27.9 	0	0	0.00	0.00	8	  773.0	This study	hargrave 2018-07-31 10:15:11	LT-T-Z:LP-DIR-T	g	293	u	8	273			pmagpy-4.2.4	1.82e-08	3.24e-10	7.14e-10	5.40e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T9	    2.4	035.0	 26.1 	0	0	0.00	0.00	9	  798.0	This study	hargrave 2018-07-31 16:57:01	LT-T-Z:LP-DIR-T	g	294	u	8	273			pmagpy-4.2.4	1.79e-08	4.79e-10	7.31e-10	2.15e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T10	    3.2	034.7	 24.6 	0	0	0.00	0.00	10	  823.0	This study	hargrave 2018-08-01 15:01:42	LT-T-Z:LP-DIR-T	g	295	u	8	273			pmagpy-4.2.4	1.76e-08	3.65e-10	6.71e-10	9.33e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T11	    2.1	033.5	 25.5 	0	0	0.00	0.00	11	  828.0	This study	hargrave 2018-08-02 12:10:19	LT-T-Z:LP-DIR-T	g	296	u	8	273			pmagpy-4.2.4	1.78e-08	4.09e-10	6.16e-10	2.93e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T12	    2.9	033.0	 22.5 	0	0	0.00	0.00	12	  833.0	This study	hargrave 2018-08-03 15:20:21	LT-T-Z:LP-DIR-T	g	297	u	8	273			pmagpy-4.2.4	1.72e-08	4.45e-10	7.70e-10	5.30e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T13	    2.8	033.7	 25.3 	0	0	0.00	0.00	13	  838.0	This study	hargrave 2018-08-13 13:38:10	LT-T-Z:LP-DIR-T	g	298	u	8	273			pmagpy-4.2.4	1.76e-08	5.47e-10	7.37e-10	2.81e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T14	    2.5	032.9	 25.2 	0	0	0.00	0.00	14	  843.0	This study	hargrave 2018-08-14 10:28:53	LT-T-Z:LP-DIR-T	g	299	u	8	273			pmagpy-4.2.4	1.76e-08	4.88e-10	7.02e-10	1.99e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T15	    2.4	033.7	 25.0 	0	0	0.00	0.00	15	  848.0	This study	hargrave 2018-08-14 17:16:27	LT-T-Z:LP-DIR-T	g	300	u	8	273			pmagpy-4.2.4	1.76e-08	4.67e-10	6.95e-10	2.03e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T16	    2.6	033.9	 24.9 	0	0	0.00	0.00	16	  853.0	This study	hargrave 2018-08-15 13:52:08	LT-T-Z:LP-DIR-T	g	301	u	8	273			pmagpy-4.2.4	1.75e-08	5.36e-10	7.54e-10	2.10e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T17	    1.8	033.9	 23.9 	0	0	0.00	0.00	17	  873.0	This study	hargrave 2018-08-16 10:18:56	LT-T-Z:LP-DIR-T	g	302	u	8	273			pmagpy-4.2.4	1.78e-08	3.67e-10	5.21e-10	2.02e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T18	    2.3	031.7	 22.9 	0	0	0.00	0.00	18	  893.0	This study	hargrave 2018-08-16 17:12:53	LT-T-Z:LP-DIR-T	g	303	u	8	273			pmagpy-4.2.4	1.74e-08	4.78e-10	6.16e-10	2.52e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T19	    1.5	034.0	 23.1 	0	0	0.00	0.00	19	  903.0	This study	hargrave 2018-08-17 15:21:04	LT-T-Z:LP-DIR-T	g	304	u	8	273			pmagpy-4.2.4	1.73e-08	4.19e-10	4.23e-10	3.31e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T20	    1.2	033.8	 23.4 	0	0	0.00	0.00	20	  913.0	This study	hargrave 2018-08-28 16:54:59	LT-T-Z:LP-DIR-T	g	305	u	8	273			pmagpy-4.2.4	1.71e-08	2.58e-10	3.68e-10	2.28e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T21	    4.7	036.0	 23.5 	0	0	0.00	0.00	21	  918.0	This study	hargrave 2018-09-10 15:48:01	LT-T-Z:LP-DIR-T	g	306	u	8	273			pmagpy-4.2.4	1.61e-08	3.22e-10	4.07e-10	1.47e-09
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T22	   26.5	031.4	 63.9 	0	0	0.00	0.00	22	  923.0	This study	hargrave 2018-09-11 17:39:06	LT-T-Z:LP-DIR-T	g	307	u	8	273			pmagpy-4.2.4	3.55e-08	2.03e-09	2.23e-09	2.81e-08
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T23	   17.5	033.2	 62.3 	0	0	0.00	0.00	23	  923.0	This study	hargrave 2018-09-12 10:04:52	LT-T-Z:LP-DIR-T	g	308	u	8	273			pmagpy-4.2.4	3.39e-08	1.18e-09	1.45e-09	1.97e-08
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T24	   14.2	034.4	 53.2 	0	0	0.00	0.00	24	  923.0	This study	hargrave 2018-09-12 10:54:42	LT-T-Z:LP-DIR-T	g	309	u	8	273			pmagpy-4.2.4	2.46e-08	9.75e-10	1.25e-09	1.08e-08
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T25	    2.1	031.9	 58.4 	0	0	0.00	0.00	25	  923.0	This study	hargrave 2018-09-12 11:28:56	LT-T-Z:LP-DIR-T	g	310	u	8	273			pmagpy-4.2.4	3.04e-08	5.32e-10	7.36e-10	1.06e-09
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T26	   53.5	046.7	-48.8 	0	0	0.00	0.00	26	  928.0	This study	hargrave 2018-09-12 18:09:44	LT-T-Z:LP-DIR-T	g	311	u	8	273			pmagpy-4.2.4	2.04e-08	2.34e-09	2.65e-09	2.59e-08
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T27	    2.6	053.8	-21.8 	0	0	0.00	0.00	27	  928.0	This study	hargrave 2018-09-20 10:51:58	LT-T-Z:LP-DIR-T	g	312	u	8	273			pmagpy-4.2.4	1.75e-08	3.68e-10	7.43e-10	3.66e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T28	    2.7	030.1	 19.6 	0	0	0.00	0.00	28	  933.0	This study	hargrave 2018-09-20 17:37:08	LT-T-Z:LP-DIR-T	g	313	u	8	273			pmagpy-4.2.4	1.16e-08	1.45e-10	5.81e-10	2.41e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T29	    3.1	048.9	 14.7 	0	0	0.00	0.00	29	  938.0	This study	hargrave 2018-09-21 16:16:31	LT-T-Z:LP-DIR-T	g	314	u	8	273			pmagpy-4.2.4	1.48e-08	2.62e-10	1.07e-09	2.45e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T30	    2.7	057.9	 08.1 	0	0	0.00	0.00	30	  943.0	This study	hargrave 2018-09-24 17:29:10	LT-T-Z:LP-DIR-T	g	315	u	8	273			pmagpy-4.2.4	1.31e-08	2.71e-10	9.89e-10	3.87e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T31	    6.2	051.4	 16.1 	0	0	0.00	0.00	31	  945.0	This study	hargrave 2018-09-25 15:54:09	LT-T-Z:LP-DIR-T	g	316	u	8	273			pmagpy-4.2.4	7.55e-09	1.87e-10	1.10e-09	5.03e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T32	   36.9	343.5	 36.3 	0	0	0.00	0.00	32	  947.0	This study	hargrave 2018-09-26 12:13:59	LT-T-Z:LP-DIR-T	g	317	u	8	273			pmagpy-4.2.4	1.81e-09	2.23e-10	1.21e-09	5.87e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T33	   19.3	333.4	 31.6 	0	0	0.00	0.00	33	  947.0	This study	hargrave 2018-09-26 13:43:16	LT-T-Z:LP-DIR-T	g	318	u	8	273			pmagpy-4.2.4	2.11e-09	9.31e-11	4.53e-10	5.84e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T34	   16.9	333.1	 31.2 	0	0	0.00	0.00	34	  947.0	This study	hargrave 2018-09-26 14:10:35	LT-T-Z:LP-DIR-T	g	319	u	8	273			pmagpy-4.2.4	2.22e-09	1.19e-10	2.57e-10	6.39e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T35	    8.3	106.9	 41.4 	0	0	0.00	0.00	35	  949.0	This study	hargrave 2018-10-04 12:09:41	LT-T-Z:LP-DIR-T	g	320	u	8	273			pmagpy-4.2.4	3.13e-09	1.21e-10	9.25e-10	5.33e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T36	    8.2	105.8	 39.3 	0	0	0.00	0.00	36	  949.0	This study	hargrave 2018-10-04 13:13:05	LT-T-Z:LP-DIR-T	g	321	u	8	273			pmagpy-4.2.4	3.03e-09	1.28e-10	2.32e-10	6.37e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T37	    9.1	104.6	 36.9 	0	0	0.00	0.00	37	  949.0	This study	hargrave 2018-10-04 13:35:09	LT-T-Z:LP-DIR-T	g	322	u	8	273			pmagpy-4.2.4	3.12e-09	1.86e-10	2.38e-10	6.51e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T38	   13.8	236.5	-27.1 	0	0	0.00	0.00	38	  951.0	This study	hargrave 2018-10-05 09:53:58	LT-T-Z:LP-DIR-T	g	323	u	8	273			pmagpy-4.2.4	3.35e-09	4.62e-10	7.75e-10	1.73e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T39	    8.1	242.8	-24.1 	0	0	0.00	0.00	39	  951.0	This study	hargrave 2018-10-05 10:52:51	LT-T-Z:LP-DIR-T	g	324	u	8	273			pmagpy-4.2.4	3.04e-09	4.19e-11	2.88e-10	5.60e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T40	    7.3	240.8	-26.4 	0	0	0.00	0.00	40	  951.0	This study	hargrave 2018-10-05 11:11:07	LT-T-Z:LP-DIR-T	g	325	u	8	273			pmagpy-4.2.4	2.96e-09	4.01e-11	2.53e-10	5.04e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T41	   50.1	113.5	 17.1 	0	0	0.00	0.00	41	  953.0	This study	hargrave 2018-10-09 12:08:25	LT-T-Z:LP-DIR-T	g	326	u	8	273			pmagpy-4.2.4	2.77e-09	1.16e-10	3.12e-09	1.67e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T42	   20.2	132.5	 31.3 	0	0	0.00	0.00	42	  953.0	This study	hargrave 2018-10-09 14:01:43	LT-T-Z:LP-DIR-T	g	327	u	8	273			pmagpy-4.2.4	1.70e-09	7.64e-11	7.62e-10	1.51e-10
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T43	   67.5	175.9	-01.5 	0	0	0.00	0.00	43	  953.0	This study	hargrave 2018-10-09 14:31:48	LT-T-Z:LP-DIR-T	g	328	u	8	273			pmagpy-4.2.4	8.49e-10	1.19e-10	1.83e-09	1.10e-09
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T44	   66.8	168.6	-00.5 	0	0	0.00	0.00	44	  953.0	This study	hargrave 2018-10-09 15:13:23	LT-T-Z:LP-DIR-T	g	329	u	8	273			pmagpy-4.2.4	9.32e-10	9.24e-11	1.93e-09	1.11e-09
TR032-Ia:LP-DIR-T	TR032-Ia	TR032-Ia:LP-DIR-T45	    7.9	243.9	-23.3 	0	0	0.00	0.00	45	  955.0	This study	hargrave 2018-10-11 11:58:01	LT-T-Z:LP-DIR-T	g	330	u	8	273			pmagpy-4.2.4	6.51e-09	4.00e-10	9.51e-10	2.48e-10
